id,modelId,birth,createdAt,updatedAt
2143,2143,2005-11-12,2022-11-26,2022-11-26
2144,2144,2005-11-13,2022-11-26,2022-11-26
2145,2145,2005-11-14,2022-11-26,2022-11-26
2146,2146,2005-11-15,2022-11-26,2022-11-26
2147,2147,2005-11-16,2022-11-26,2022-11-26
2148,2148,2005-11-17,2022-11-26,2022-11-26
2149,2149,2005-11-18,2022-11-26,2022-11-26
2150,2150,2005-11-19,2022-11-26,2022-11-26
2151,2151,2005-11-20,2022-11-26,2022-11-26
2152,2152,2005-11-21,2022-11-26,2022-11-26
2153,2153,2005-11-22,2022-11-26,2022-11-26
2154,2154,2005-11-23,2022-11-26,2022-11-26
2155,2155,2005-11-24,2022-11-26,2022-11-26
2156,2156,2005-11-25,2022-11-26,2022-11-26
2157,2157,2005-11-26,2022-11-26,2022-11-26
2158,2158,2005-11-27,2022-11-26,2022-11-26
2159,2159,2005-11-28,2022-11-26,2022-11-26
2160,2160,2005-11-29,2022-11-26,2022-11-26
2161,2161,2005-11-30,2022-11-26,2022-11-26
2162,2162,2005-12-01,2022-11-26,2022-11-26
2163,2163,2005-12-02,2022-11-26,2022-11-26
2164,2164,2005-12-03,2022-11-26,2022-11-26
